,Date,Phone Number,Message,Order
3567,2302082329.0,True,This is what I’m going to write:,3568
3568,2302082329.0,True,"If they mark you late, I’m sending an email to Mr K by end of day to tell him  we received a letter from the principal that you’ve been marked late too many times and is considered truent. I will let Mr K know that you won’t be able to participate in anything that will make you late to class",3569
3569,2302082329.0,True,Please get this resolved with the teacher and the school office. I do not want to see another letter again. Need to do this before you go to work or you’re in trouble. I’m ready to call the school but I don’t have any of my facts straight.,3570
3570,2302082329.0,True,Who is the teacher?,3571
3571,2302082329.0,True,Omg. Please get a letter from teacher. This needs to get fixed.,3572
3572,2302082329.0,True,Omg. Please get a letter from teacher. This needs to get fixed.,3573
3573,2302082329.0,True,Did you make it to class on time 🙏,3574
3574,2302082329.0,True,"I do it tomorrow and you can watch me so you can do it next time. For now, I will hang up",3575
3575,2302082329.0,True,What? I never heard that,3576
3576,2302102245.0,False,ok we closed late but we cleaning up now,3577
3577,2302102335.0,False,On my way! home soon,3578
3578,2302110034.0,False,can you have breakfast ready around 6:30,3579
3579,2302110034.0,False,i think i’m gonna go to gym then eat breakfast with drumleinf fiends,3580
3580,2302110034.0,False,but o shoild still eat food to take accutane,3581
3581,2302110034.0,False,no,3582
3582,2302110034.0,False,chick-fil-a,3583
3583,2302110034.0,False,no,3584
3584,2302110034.0,False,yes i need blood work and i’m also going wit jett’s mom,3585
3585,2302110034.0,False,i think,3586
3586,2302110034.0,False,no i’m okay,3587
3587,2302110034.0,False,yeah she has a ride back,3588
3588,2302110034.0,True,Ok. Do you need $?,3589
3589,2302110034.0,True,Can you make sure you come home once you get to the school? You didn’t tell me you were going with Mia’s dad,3590
3590,2302110034.0,True,What are you going to eat?,3591
3591,2302110034.0,True,Do you want me to drop any food for you?,3592
3592,2302110034.0,True,Do you need any food?,3593
3593,2302110034.0,True,Do you have to get blood work before next visit with dermatologist? If so I need to add to calendar,3594
3594,2302110034.0,True,Are you riding with Jett’s parents today? That’s what she told me bc she’s taking all the visuals.,3595
3595,2302110034.0,True,Please apply for this scholarship tomorrow,3596
3596,2302110034.0,True,http://www.chinoculturalfoundation.com/scholarships/,3597
3597,2302110034.0,True,Did you 3 messages I sent this morning? Please look,3598
3598,2302110034.0,True,She said you were. Dad and I will be there at 4 to drive 3 kids. They are still looking for drivers,3599
3599,2302110034.0,True,"Do you have all your clothes, shoes and jacket, etc for afterwards? What can we bring in the car for you?",3600
3600,2302110034.0,True,Can you ask the girl I drove here who she’s going home with? She told me she has a ride back,3601
3601,2302110034.0,True,Ok good. I was kind of getting worried.,3602
3602,2302110034.0,True,"No, thank you",3603
3603,2302110034.0,True,Need to come home bc you had a long day and you have Jill tomorrow,3604
3604,2302112253.0,False,yes we need to i pad,3605
3605,2302112253.0,False,unload,3606
3606,2302112253.0,True,Hello,3607
3607,2302112254.0,True,Ok. Are you coming home right afterwards?,3608
3608,2302112307.0,False,yeah but it’ll take awhile cuz we need to put everything back,3609
3609,2302120004.0,False,okay i’m going to bed now,3610
3610,2302120008.0,True,Before Jill? Jill is 19. You need sleep,3611
3611,2302120008.0,False,can u have breakfast ready around 9 but imma go to gym before,3612
3612,2302120011.0,False,no it’ll be  fine,3613
3613,2302120011.0,False,i’m mainly just doing easy stuff,3614
3614,2302122212.0,True,Hi. Hope your ok. Drive home safely 👍. I’ll be waiting until you get home 😍,3615
3615,2302122232.0,True,attachments/79/3514be87-c86f-4d64-bfb7-352a7ef649b1.jpeg,3616
3616,2302122257.0,True,Reading through some stuff at Harvard.,3617
3617,2302122259.0,True,What time will you be home?,3618
3618,2302130009.0,False,grips,3619
3619,2302130009.0,False,did you ever order the grips fork amazon,3620
3620,2302130009.0,False,can you have breakfast ready at 6:30 please before the gym and track,3621
3621,2302130009.0,True,I think you put it in dining table,3622
3622,2302130009.0,True,Yes. It was in that brown envelope you opened,3623
3623,2302132302.0,True,http://www.chinoculturalfoundation.com/scholarships/,3624
3624,2302132302.0,True,Did teacher mark you late? Hopefully she didn’t 🥹,3625
3625,2302132302.0,False,goodnight,3626
3626,2302132302.0,False,could you have breakfast ready at 5 tmrw,3627
3627,2302132302.0,False,on my way,3628
3628,2302132302.0,True,Did you apply for this including the other 3 I sent you on Saturday?,3629
3629,2302132302.0,True,Are you coming home?,3630
3630,2302142252.0,True,Are you on your way home?,3631
3631,2302142322.0,False,can you have breakfast ready at 5 please,3632
3632,2302142325.0,False,yeah but i took nap today so it’ll be like 8 hours,3633
3633,2302142325.0,True,"You need 8 hrs, 6 hrs min of sleep. You need your brain to grow so you can learn and function better when you become an adult",3634
3634,2302142330.0,True,When did you take a nap? GN 😘,3635
3635,2302142331.0,False,it probably ends earlier,3636
3636,2302142331.0,False,we should reschedule,3637
3637,2302142331.0,False,no we will get back at 3:30,3638
3638,2302142331.0,True,Can you be excused from checking in on Sunday?,3639
3639,2302142331.0,False,are u saying u will ask tina if we can stay in temecula?,3640
3640,2302142331.0,True,Looks like you have to report back on Sunday? If so we will come back home Saturday night,3641
3641,2302142331.0,True,See the call sheet,3642
3642,2302142331.0,True,If you have to be back for Sunday then we are not staying at Temecula. I will let Ms Barbara know.,3643
3643,2302142331.0,True,They will come watch tho,3644
3644,2302142331.0,True,Probably not. I’ll talk to your dad first,3645
3645,2302142331.0,False,next friday the jazz thing id 8:30-3:30,3646
3646,2302142331.0,True,How about your physical?,3647
3647,2302142331.0,True,Can I watch the end with Tita Cathy?,3648
3648,2302142331.0,False,on couch,3649
3649,2302142331.0,False,are we staying in temecula or no,3650
3650,2302142331.0,False,?,3651
3651,2302142331.0,False,does that mean we are not staying,3652
3652,2302151002.0,True,It’s going to hard now but I will try to call during my lunch period,3653
3653,2302151102.0,True,3/20 @ 2pm with another doctor. Is that ok?,3654
3654,2302151103.0,False,what if we do college visits then,3655
3655,2302151103.0,False,but otherwise it’s okay,3656
3656,2302151103.0,False,and is the car ready,3657
3657,2302151104.0,True,That’s the only first option for doc visit. It’s very hard to get these appointments that’s why I wanted your input long time ago,3658
3658,2302151137.0,False,is the car ready,3659
3659,2302151137.0,False,yeah but my schedule always changes,3660
3660,2302151138.0,True,I’m on a call. Will call them when done,3661
3661,2302151141.0,True,They said around 3 but he will call back once ready. For sure it won’t be ready by 12;45,3662
3662,2302152205.0,True,Hi,3663
3663,2302152209.0,False,can we watch the movie either friday or saturday night,3664
3664,2302152209.0,False,friday and sunday,3665
3665,2302152209.0,True,What time at night? Are you working Sunday or Monday?,3666
3666,2302152209.0,False,On my way! home,3667
3667,2302161112.0,True,Monday makena will be doing her science project.,3668
3668,2302161134.0,False,i caj do tonight too,3669
3669,2302161136.0,False,pm,3670
3670,2302161136.0,False,or saturday at 11,3671
3671,2302161211.0,False,i will still get a full night of sleep,3672
3672,2302161211.0,False,hb friday 11,3673
3673,2302161211.0,False,at 11,3674
3674,2302161211.0,False,maybe,3675
3675,2302161211.0,False,can you pay me 42 for food please,3676
3676,2302161211.0,True,Not tonight bc school night. Makena might have homework.,3677
3677,2302161211.0,True,I got a message that you were late. Can you talk to him? I’m going to respond back that you were on time. Is that ok?,3678
3678,2302161211.0,True,Were you late to period 5 again? What happened,3679
3679,2302161211.0,True,I transferred 50 but please note that Wendy is not that healthy. We can buy food at grocery and you can pack it. That would be best especially when track season starts. Is that ok?,3680
3680,2302161211.0,True,How about Sunday before work or move your work shift?,3681
3681,2302161211.0,True,No movies past 9pm,3682
3682,2302161211.0,False,the past month,3683
3683,2302161211.0,True,attachments/79/1531ab38-f546-467e-9b92-bd0c19ed8435.jpeg,3684
3684,2302161211.0,False,i was on time,3685
3685,2302162248.0,True,Ok. Maybe tonight you will be tho.,3686
3686,2302162248.0,False,can you fill the gas card so i can get after work,3687
3687,2302162248.0,True,Done. Can you get it in the morning bc it is I’ll be late when you get home.,3688
3688,2302162248.0,True,Home from work,3689
3689,2302162248.0,True,👋 Son . Hope you’re having fun.,3690
3690,2302162248.0,True,attachments/79/c81aaa86-1a83-4ead-8411-5cf82c49a5b9.heic,3691
3691,2302162248.0,True,"Btw, what time are you coming home? Please don’t stay out late. You will be so tired and I don’t want you sleeping at the wheel. I can pick you both up tonight. Your dad and I will go together and he can drive your car home. Your life is my #1 concern 😘",3692
3692,2302162248.0,True,Hi. Having fun?,3693
3693,2302162248.0,True,Do you need $,3694
3694,2302162248.0,True,attachments/79/a25038a9-bfbf-4233-a5ed-2c7c47bcb384.heic,3695
3695,2302162248.0,True,Hi son. What time are you leaving so we know what time you’ll be home?,3696
3696,2302162248.0,True,Can you leave Disney by 10?,3697
3697,2302162248.0,True,What time is fantasia?,3698
3698,2302162248.0,False,it’s okay we aren’t tired,3699
3699,2302162248.0,False,10:30,3700
3700,2302162248.0,False,hello we are watching fireworks and want to se fantasia later,3701
3701,2302162248.0,False,no,3702
3702,2302162248.0,False,i will call if i’m tired,3703
3703,2302162248.0,False,yes,3704
3704,2302162248.0,False,i am not tired,3705
3705,2302162248.0,False,ok can you have breakfast ready at 5:30 please,3706
3706,2302182202.0,True,It’s late son. And you got like 6 hrs sleep last night.,3707
3707,2302182220.0,False,and i’ll sleep in until jill,3708
3708,2302182220.0,False,i’m not tired tho,3709
3709,2302182222.0,True,Please come home soon. The latest is 11 at Disneyland bc you probably won’t be home until midnight. That’s way past your curfew.,3710
3710,2302182223.0,True,Your curfew is 11. We are being very generous with you being out since 6am,3711
3711,2302182236.0,False,ok tusks,3712
3712,2302182236.0,False,thanks,3713
3713,2302182236.0,False,that’s,3714
3714,2302182319.0,True,Hello? Are you coming home now? Please send location so we know your safe,3715
3715,2302182319.0,False,okay we are on are way out but a lot of people are also leaving,3716
3716,2302182354.0,True,Can we come get you now at Mia’s house? I don’t want you driving when you’re tired. Please,3717
3717,2302191019.0,False,too,3718
3718,2302191019.0,False,can you get sunscreen room,3719
3719,2302191041.0,True,Face and body?,3720
3720,2302191041.0,False,Spray,3721
3721,2302191113.0,False,no it’s okay,3722
3722,2302191113.0,True,I went everywhere and they don’t have it. Maybe out of season. If need right away I can get at target,3723
3723,2302191113.0,True,We are getting Cafe 86,3724
3724,2302191113.0,True,Do you want a smoothie at Costco? If there is a line want to go in the line? We are existing chino,3725
3725,2302191113.0,True,Were you late for work? You should have gone straight home after Costco. Please stop trying to fit everything in. That’s not how life works. Be good to yourself and respect others. Thank you,3726
3726,2302192200.0,True,Hi,3727
3727,2302192204.0,False,hello,3728
3728,2302192215.0,True,Hopefully coming home straight?,3729
3729,2302192345.0,True,I thought you said for breakfast at 7:30? I’m at Albertson’s getting egg whites and I’ll be home in about five minutes. I can make it for you before I get home. Love you.,3730
3730,2302192345.0,True,Oh my they are out of egg whites at Albertson’s toO,3731
3731,2302192345.0,True,Hi honey,3732
3732,2302192345.0,True,"Ok, I’ll let her know. Did you get to eat breakfast after the gym?",3733
3733,2302192345.0,False,can makena meet me at the gym at 5:30 then we will go to movie,3734
3734,2302192345.0,False,or i can make if ur taking makena,3735
3735,2302192345.0,False,can you h have eggs ready around 9 when i come back,3736
3736,2302192345.0,False,hi mon i’m going to the gym,3737
3737,2302192345.0,False,no,3738
3738,2302192345.0,True,"Also, didn’t you get to bed after midnight? You need your rest honey",3739
3739,2302201258.0,True,Hi son. How come you didn’t tell me you were recognized on Friday at Renaissance?,3740
3740,2302201258.0,True,"Ok, please be on time",3741
3741,2302201258.0,True,What time does the movie start?,3742
3742,2302201258.0,False,previews start at 7:30,3743
3743,2302201258.0,False,our eta will be 7:20,3744
3744,2302201258.0,False,we all have to go in the same time,3745
3745,2302201258.0,True,Can you transfer the 2 tickets for me and dad so we can get popcorn in case your late?,3746
3746,2302202206.0,True,You also have a full day tomorrow with a track meet. So you need a good night sleep bc of school night. 😌,3747
3747,2302202333.0,False,can you have breakfast ready 7 tmrw thank you,3748
3748,2302211126.0,True,Are you getting Disneyland tickets? If so can you order tonight with my cc?,3749
3749,2302211226.0,False,okay,3750
3750,2302211226.0,False,is dinner sat,3751
3751,2302211244.0,True,Yes,3752
3752,2302211244.0,True,attachments/79/6688819d-d3b7-4b5c-96e0-a3a7da298718.MOV,3753
3753,2302212217.0,False,can you have breakfast ready at 4:50 please,3754
3754,2302212232.0,False,can u send to dad,3755
3755,2302212232.0,False,yes i will redo late,3756
3756,2302212232.0,False,can u check ur email,3757
3757,2302212232.0,False,no going to gym,3758
3758,2302212232.0,False,i hav band tho,3759
3759,2302212232.0,False,i did,3760
3760,2302212232.0,False,also for sat mia n i will go carpool with others but we can go to ms barbara w u guys,3761
3761,2302212232.0,False,okay,3762
3762,2302212232.0,False,i mean ur google drive for sharlanebailey@gmail.com,3763
3763,2302212232.0,False,at school,3764
3764,2302212232.0,False,also can u transfer 84 for disneyland food for the 3 meals,3765
3765,2302212232.0,False,okay,3766
3766,2302212232.0,True,Why are you getting up so early ?,3767
3767,2302212232.0,True,Hi. Did you see the emails re resume? Do you want to take a look at it today?,3768
3768,2302212232.0,True,Did you get ashes today? If not you can meet us at church?,3769
3769,2302212232.0,True,"Ok, are you coming home to eat dinner?",3770
3770,2302212232.0,True,I did,3771
3771,2302212232.0,True,I checked both,3772
3772,2302212232.0,True,Oh drive,3773
3773,2302212232.0,True,Looks great. The only thing I would add is “Dear Ms. Campbell and Hiring Manager “ because she is “staff relations “ and you never want to bypass the person that sent you the email.,3774
3774,2302212232.0,True,Did you redo your resume?,3775
3775,2302212232.0,True,Do you want me to change the header?,3776
3776,2302222220.0,True,Are you coming home? It’s late. Please warm up the chicken and rice in fridge,3777
3777,2302222237.0,False,coming home,3778
3778,2302222337.0,True,Are you sending your resume and cover letter today?,3779
3779,2302222337.0,False,an you have breakfast ready at 5/30 please,3780
3780,2302231147.0,True,Do we need to look for a raincoat for you?,3781
3781,2302231147.0,False,yeah,3782
3782,2302231147.0,True,Can we go to store tomorrow?,3783
3783,2302231147.0,True,I can’t find your shirt. Where would you leave it? You had some sweats on the floor so I put that in the wash. Please remember to put dirty clothes in the hamper,3784
3784,2302231147.0,True,Shirt???,3785
3785,2302231147.0,True,Hello?,3786
3786,2302231147.0,True,"Ok, I’ll wait to you get home to look. I tried but couldn’t see anything",3787
3787,2302231147.0,True,"Ok, I’ll wait to you get home to look. I tried but couldn’t see anything",3788
3788,2302231147.0,False,it’s probably washed,3789
3789,2302231147.0,False,and i need poncho but plastic is ok,3790
3790,2302231147.0,False,behind,3791
3791,2302231147.0,False,i also will be home late cuz we are rinnign being,3792
3792,2302231147.0,False,can you wash my shirt please,3793
3793,2302231147.0,True,"Are you working tomorrow? If yes, please don’t get home late bc you have a long weekend ahead of you.",3794
3794,2302231147.0,True,What time will you be home?,3795
3795,2302232246.0,False,did u submit fafsa for all of the uc schools,3796
3796,2302232246.0,False,i send application am going to bed and might go to gym,3797
3797,2302232246.0,False,can you have breakfast at 5,3798
3798,2302232246.0,True,Son- we are out out of power so make sure you plan accordingly.,3799
3799,2302232246.0,True,Fafsa only allows 10 schools at a time. I can remove and add schools as long as I don’t go over 10. It says once the schools have your FAFSA info then I can remove from the list to add more. Is there a way you can look at your portal for the schools to let me know which has downloaded your Fafsa?,3800
3800,2302241247.0,False,okay,3801
3801,2302241247.0,False,did u see email ab tmrw,3802
3802,2302241248.0,True,Yes I am calling dad now,3803
3803,2302241249.0,True,I have to let Tita Cheryl know and see if she can cancel the reservation,3804
3804,2302241256.0,True,You still have practice tomorrow. Hopefully we can all have dinner together on Sat with both Rita’s,3805
3805,2302241257.0,True,Rita’s,3806
3806,2302242249.0,True,Please let me know what Mia says,3807
3807,2302242327.0,False,?,3808
3808,2302242334.0,True,Regarding mia telling her mom about sleeping over,3809
3809,2302242334.0,True,What time are you coming home?,3810
3810,2302242334.0,True,I thought you had to be at school?,3811
3811,2302242334.0,False,now,3812
3812,2302242334.0,True,Did you get Disneyland tickets?,3813
3813,2302242334.0,False,at 11,3814
3814,2302242334.0,True,Regarding mia telling her mom about sleeping over,3815
3815,2302251158.0,True,"Ok, please come as soon as you can",3816
3816,2302251158.0,False,no it’ll be like 30 more mins,3817
3817,2302251158.0,True,"I have the poncho for you. Please bring. Also, please remind dad to bring the Gatorade",3818
3818,2302251158.0,True,Are you on your way?,3819
3819,2302251158.0,True,Eta?,3820
3820,2302251158.0,True,A little more what?,3821
3821,2302251158.0,True,Have you left yet?,3822
3822,2302251158.0,True,Where are you?,3823
3823,2302251158.0,True,She was supposed to pack before going to school,3824
3824,2302251158.0,True,I’m not. I just feel bad for the Ms Marc and Ms Barbara,3825
3825,2302251158.0,True,"No, she made a lot of food. Please come when you can",3826
3826,2302251158.0,True,Main entrance is off of Roripaugh Meadows. Gate code #9771.,3827
3827,2302251158.0,True,After this last performance can you take a pic with your titas?,3828
3828,2302251158.0,True,We we going to the trailer. Hopefully there to say bye,3829
3829,2302251158.0,True,Do you need money?,3830
3830,2302251158.0,True,Will you be home at 9? It’s a school night 🙃,3831
3831,2302251158.0,False,a little more,3832
3832,2302251158.0,True,Hi,3833
3833,2302251158.0,False,no,3834
3834,2302251158.0,False,mayeb eat without us,3835
3835,2302251158.0,False,you can eat without us,3836
3836,2302251158.0,False,she did she just didn’t have time to get makeup,3837
3837,2302251158.0,False,don’t blame her,3838
3838,2302251158.0,False,we can eat breakfast tmrw maybe,3839
3839,2302251158.0,False,okay,3840
3840,2302251158.0,False,tell them we should’ve told them later because we could only start loading the trailer once practice ended and it was slow because of the rain,3841
3841,2302251158.0,False,we’ll be there in an hour,3842
3842,2302251158.0,False,school,3843
3843,2302262213.0,False,attachments/79/63fb1900-d895-4d1c-9997-f6eb811cb75d.heic,3844
3844,2302262213.0,False,it might be a little longer,3845
3845,2302262213.0,False,wait we are finsihed test we have 10 questions left,3846
3846,2302262213.0,False,no because we are going for wind ensemble anyways,3847
3847,2302262213.0,False,r u going to costco or sam,3848
3848,2302262213.0,False,okay,3849
3849,2302262213.0,False,apr 27,3850
3850,2302262213.0,False,i’ll be home by 10,3851
3851,2302262213.0,True,Are you going to buy Disneyland tickets? I’m not going to ask again. Tomorrow is the deadline. Please let me know,3852
3852,2302262213.0,True,Ok but don’t forget we need to visit some colleges too in April!,3853
3853,2302262213.0,True,Hi.,3854
3854,2302262213.0,True,It’s raining. I don’t want to go in the rain. If it stops I’ll go,3855
3855,2302262213.0,True,We have dinner here if you want to eat,3856
3856,2302262213.0,True,Hi. Will you be coming home soon? It’s too late for gym. Can you study at home? Be home by 930?,3857
3857,2302262213.0,True,Ok. See you soon,3858
3858,2302262213.0,True,When?,3859
3859,2302272205.0,True,It’s a school night ☹️ can you do that at home?,3860
3860,2302272207.0,False,coming home now,3861
3861,2302272304.0,False,can you have breakfast ready at 5:30 tmrw,3862
3862,2302272305.0,False,attachments/79/40a8f1ce-9757-474c-a4bb-f01ffc71b912.heic,3863
3863,2302272305.0,False,attachments/79/c0f363e0-b5e7-4b6f-84a9-3b9a4fa3c9a2.heic,3864
3864,2302272305.0,False,i’m going to gym if i feel better but otherwise i’m going to sleep in,3865
3865,2302272305.0,True,I wonder if from the piece that fell off in the front,3866
3866,2302272305.0,False,can i start changing it,3867
3867,2302272305.0,False,the back wheel is the reason i can’t drive,3868
3868,2302272305.0,True,We are on our way after he uses bathroom,3869
3869,2302272305.0,True,Good morning Son. Hope you are feeling better. Hope your headache is gone. Love you have a nice day by the way someone left the front gate open.,3870
3870,2302272305.0,True,"Yes, start changing if you know how",3871
3871,2302272305.0,False,i think if i change the tire it will be fine,3872
3872,2302282250.0,True,Are you sure you have a ride to church?,3873
3873,2302282250.0,False,can u have breakfast ready at 5,3874
3874,2302282250.0,False,gym,3875
3875,2302282250.0,False,how did u get there,3876
3876,2302282250.0,False,no i’ll just get a ride to church,3877
3877,2302282250.0,False,probably jett bc we’re still practicing,3878
3878,2302282250.0,False,i’ll eat dinner when i come home after,3879
3879,2302282250.0,True,Do you need yogurt or protein drink?,3880
3880,2302282250.0,False,or makena can bring it,3881
3881,2302282250.0,False,when she picks me up,3882
3882,2302282250.0,False,yeah,3883
3883,2302282250.0,False,can u go to costco now so makena has the car,3884
3884,2302282250.0,False,no i didn’t get any emails,3885
3885,2302282250.0,False,okay can u close the garage,3886
3886,2302282250.0,True,Ok. Anything else?,3887
3887,2302282250.0,True,https://www.armor-install.com/app-redirects/redirect.html?source=armor,3888
3888,2302282250.0,True,Are you coming home now ?,3889
3889,2302282250.0,False,no smoothie please,3890
3890,2302282250.0,True,Tonight please got to room 3111 with Mr Martinez and class. Everyone should be there. Next week will be back to room 3107.,3891
3891,2302282250.0,True,I’m at Firestone. Long line 🤔,3892
3892,2302282250.0,True,I took dad’s car. I wanted to be the first person there so I asked dad to wait until I got back,3893
3893,2302282250.0,True,What time do you want me to pick you up?,3894
3894,2302282250.0,True,Hello?,3895
3895,2302282250.0,True,By who?,3896
3896,2302282250.0,True,I have to go that way any way. I was going to go to Costco.,3897
3897,2302282250.0,True,How about dinner? Do you want chicken bake?,3898
3898,2302282250.0,True,I can pick you up. I don’t mind,3899
3899,2302282250.0,True,Did you even eat lunch?,3900
3900,2302282250.0,True,"Ok, I’ll ask makena to bring chicken bake for you",3901
3901,2302282250.0,True,Do you want smoothie from there?,3902
3902,2302282250.0,True,Did you get any emails from UC schools?,3903
3903,2302282250.0,True,Could have waited in line at 7:15,3904
3904,2302282250.0,True,Do I need to call school that you’ll be late for period 1 for doc appointment?,3905
3905,2302282250.0,True,How much longer? Can’t be late for school. Can I take you during lunch?,3906
3906,2302282250.0,True,Oh no,3907
3907,2302282250.0,True,Please text me when I need to pick you up. Let me know the time I need to be there so I can plan accordingly,3908
3908,2302282250.0,True,I have to log into Fafsa to see if I did something correctly. They will send you a code. Can you send to me?,3909
3909,2302282250.0,True,"Don’t forget, you need to take your blood test tomorrow. Do it early so that you can make it to school on time. I think you have to fast for 10 hours?",3910
3910,2302282250.0,True,"Ok. Remember you and makena should try to eat home when you can. For track, please go to the store with me so I know what you need for lunch or snack ☺️",3911
3911,2302282250.0,False,yeah,3912
3912,2302282250.0,True,Did you or waiting until you get home to check?,3913
3913,2302282250.0,False,just in case,3914
3914,2302282250.0,False,the wait time says 20-30 min,3915
3915,2302282250.0,False,there is a line,3916
3916,2302282250.0,False,it’ll be around 9:40,3917
3917,2302282250.0,False,135586,3918
3918,2302282250.0,False,i told my friend i would go to the gym with him tmrw morning,3919
3919,2302282250.0,False,both,3920
3920,2302282250.0,False,for the month of feb,3921
3921,2302282250.0,False,can you transfer 105 for food,3922
3922,2302282250.0,False,no thanks,3923
3923,2302282250.0,False,we have like a week left,3924
3924,2302282250.0,False,can i do it tmrw afterschool,3925
3925,2303031057.0,True,I called Firestone and the wheel base isn’t there yet but he said they will have it done today…. Sometime between 3-6pm. They close at 6,3926
3926,2303031108.0,True,Do you want me to bring dinner to you?,3927
3927,2303031108.0,True,What time do I pick you up?,3928
3928,2303031108.0,True,No,3929
3929,2303031108.0,True,Next time tell them you prefer to start at 5 bc your not allowed to stay out past 11 😀,3930
3930,2303031108.0,True,"Ok, when do you go with your group? Jett’s mom is asking me",3931
3931,2303031108.0,True,"I just called and they said the car should be ready between five and six. They will call me, but I’ll call again in an hour.",3932
3932,2303031108.0,True,Did you call CalTech back?,3933
3933,2303031108.0,True,I love you son. I hope you know I want calling you mental. I was just saying that you have to understand that always rushing is not good for anyone. 😍,3934
3934,2303031108.0,True,*wasn’t,3935
3935,2303031108.0,True,Did you get a chance to call CalTech?,3936
3936,2303031108.0,True,What did they want?,3937
3937,2303031108.0,True,Did you leave a message?,3938
3938,2303031108.0,True,Did you confirm what time you start today?,3939
3939,2303031108.0,True,What time do you get out? Makena said she gets out probably 445 or 5,3940
3940,2303031108.0,True,"Btw, they asked for drivers for tomorrow. Am I taking you and mia or some other random kid?",3941
3941,2303031108.0,False,okay thanks,3942
3942,2303031108.0,False,okay,3943
3943,2303031108.0,False,is it ready yet,3944
3944,2303031108.0,False,can you drop the car off at school?,3945
3945,2303031108.0,False,i start at 6,3946
3946,2303031108.0,False,i’m not sure when i get out but at least after 6,3947
3947,2303031108.0,False,*5,3948
3948,2303031108.0,False,no it’s okay,3949
3949,2303031108.0,False,no mia’s dad is taking us,3950
3950,2303031108.0,False,i called but got no response,3951
3951,2303041039.0,True,attachments/79/fa1cf47d-b01e-44ac-9ab9-593e235c9573.heic,3952
3952,2303041039.0,True,attachments/79/438d664b-4e97-49a1-8174-8e0cf1e2f517.mov,3953
3953,2303041040.0,False,i’m leaving right now,3954
3954,2303041040.0,True,Can you let me know when you leave?,3955
3955,2303041043.0,True,I want to see you. Where are you?,3956
3956,2303041045.0,False,walking to parking lot,3957
3957,2303041054.0,True,Are you getting medal?,3958
3958,2303041122.0,False,no food plz,3959
3959,2303041122.0,False,mia’s dad is getting fro me,3960
3960,2303041123.0,False,okay,3961
3961,2303041123.0,True,Ok. We will be at the school by 345/4,3962
3962,2303041123.0,True,Want anything from chipotle ?,3963
3963,2303041123.0,True,Anything from the house?,3964
3964,2303041123.0,True,Jacket?,3965
3965,2303041123.0,True,"FYI, we didn’t take any kids to Monrovia so I’m going to pick up Cris to go with us. She wants to see you. Please make sure you say hi to her. She’s Colin and Maddie’s mom.",3966
3966,2303041123.0,True,"Btw, what was the persons name from CalTech that called you? Did you leave her a voice message?",3967
3967,2303041123.0,False,no thanks,3968
3968,2303042321.0,False,yes i did,3969
3969,2303042326.0,True,Hi Don. So I should have your eggs ready by 9?,3970
3970,2303042326.0,True,Son,3971
3971,2303042326.0,True,Fat fingers 😜,3972
3972,2303042326.0,True,"Hi son. Can you send me the call sheets so I know what you’re doing Sat? It’s in google classroom. Also, do I need to go on Wednesday?",3973
3973,2303042326.0,True,It’s ok. I didn’t post it,3974
3974,2303042326.0,True,attachments/79/c83890ec-d689-4fe4-a9e1-613f9fc5ae04.heic,3975
3975,2303042326.0,True,attachments/79/b3c04968-4cbf-49d1-9487-403b1c258dad.heic,3976
3976,2303042326.0,False,attachments/79/d31fd106-2efb-48c9-865e-babe879f1534.HEIC,3977
3977,2303042326.0,False,also i’m going to gym tmrw morning but i will eat after around 9,3978
3978,2303042326.0,False,don’t ask me ask the photographer,3979
3979,2303061009.0,False,attachments/79/f126b614-6782-4d6e-9022-da0343d68abd.jpeg,3980
3980,2303061009.0,False,it’s gonna be 69$ service fee,3981
3981,2303061011.0,True,Is this dropping it off at Best Buy? Why does it have to be an expressed cannot go regular?,3982
3982,2303061012.0,False,it’s the same price anyways,3983
3983,2303061012.0,False,no it’s the same name,3984
3984,2303061012.0,True,What’s the same price? Express vs regular?,3985
3985,2303061012.0,False,express vs dropping it off,3986
3986,2303061013.0,True,Or I can drop it off for you,3987
3987,2303061013.0,True,Because it’s close,3988
3988,2303061013.0,False,no i still have to send it back,3989
3989,2303061013.0,False,the next day to drop it off is wednesday,3990
3990,2303061013.0,False,why would we drop it off,3991
3991,2303061013.0,False,why?,3992
3992,2303061013.0,True,You don’t need a replacement watch,3993
3993,2303061013.0,True,Let’s drop it off.,3994
3994,2303061014.0,False,we cannot,3995
3995,2303061014.0,True,We/you can’t drop today? They don’t need to fix it,3996
3996,2303061014.0,False,please read what i sent you,3997
3997,2303061015.0,True,I did read,3998
3998,2303061015.0,False,they give us something to put it in,3999
3999,2303061015.0,False,can you please read the think i sent,4000
4000,2303061015.0,True,We don’t have anything to put it in. It might get damaged in the mail,4001
4001,2303061019.0,True,How much is it if you drop it off next week?,4002
4002,2303061019.0,False,it is 69$,4003
4003,2303061019.0,False,it is all the same price,4004
4004,2303061019.0,False,please read my texts,4005
4005,2303061019.0,True,Can you send me a pic of the cost of dropped off in person?,4006
4006,2303061020.0,False,yes,4007
4007,2303061020.0,True,Even if you have insurance?,4008
4008,2303061022.0,True,"Ok, if it’s the same price then fine. Please make sure to be careful with your phone, watch, car and please be on time so you you’re not rushing and dropping things. Life lessons",4009
4009,2303061023.0,False,okay,4010
4010,2303061024.0,True,Yes,4011
